"X","EntrezGeneID","Length","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
19708,619547,413,7656,9191,7593,6999,4956,4653,11660,11257,8138,7549,3461,3228
19709,232078,1850,119,138,87,131,134,154,211,263,73,102,57,83
19710,14080,492,0,0,0,0,0,0,0,0,0,0,0,0
19711,12180,3361,0,0,5,1,4,4,1,2,2,2,1,0
19712,57896,1749,583,605,762,878,876,879,921,956,779,983,526,564
19713,381785,2868,3,1,4,8,2,2,2,2,0,1,0,0
19714,12526,1416,0,0,0,0,0,0,0,0,0,0,0,0
19715,12525,3130,0,0,1,1,1,0,0,0,0,0,0,1
19716,68477,6165,3045,2798,2918,2501,3221,3085,2588,3306,1863,1773,718,627
19717,22644,3264,1275,1076,863,694,701,737,1363,1325,868,725,210,145
19718,66700,2592,1372,1175,1380,1324,1647,1619,2528,2391,2072,1940,1036,958
19719,104263,4923,3533,3330,3468,2511,2125,1870,2371,2357,1542,1455,399,295
19720,52250,3804,288,279,609,398,296,277,10,10,5,4,1,2
19721,66223,3695,290,206,243,278,233,226,369,359,354,298,220,210
19722,76614,2761,2014,1551,1970,1736,1557,1361,2055,2196,2663,2058,1712,1777
19723,69956,2595,685,607,753,571,393,384,803,770,709,552,562,558
19724,20019,6109,1613,1107,1423,937,471,453,1281,1182,1319,1001,591,699
19725,330350,2631,0,0,0,0,0,0,0,0,0,0,0,0
19726,20454,2448,132,137,221,145,171,164,117,114,89,40,28,30
19727,71265,1670,0,0,0,0,0,0,0,0,0,0,0,0
19728,71093,2355,339,210,251,213,267,267,8,8,6,5,1,2
19729,20388,1876,3,1,0,0,1,1,0,0,0,0,0,0
19730,28035,2237,803,770,760,569,340,345,875,870,813,590,362,342
19731,100504536,963,19,17,17,18,11,11,19,20,11,21,10,5
19732,68364,4636,228,239,286,223,195,202,518,528,425,378,263,294
19733,232086,1510,554,412,399,342,239,267,258,237,298,257,80,96
19734,66510,1383,503,368,484,496,581,571,1060,1032,1270,824,813,820
19735,53620,1648,133,130,81,59,102,111,192,128,55,29,20,26
19736,22320,786,1161,1082,1178,1192,1228,1205,2374,2248,3467,3152,1169,1039
19737,56316,2899,458,382,383,321,325,367,267,270,405,380,677,771
19738,232087,2804,15420,16224,13828,12852,9183,7515,9848,10704,4976,4171,1913,2311
19739,78108,1933,143,120,170,208,111,124,57,82,38,37,29,27
19740,71130,1278,0,1,0,0,0,0,6,9,2,4,6,10
19741,12332,1249,976,951,306,403,356,382,2650,2818,1367,1708,899,835
19742,232089,2235,357,399,341,304,276,325,238,265,263,262,122,135
19743,67442,1937,479,479,813,911,475,405,547,536,1478,1825,782,698
19744,22134,5025,6948,6656,5495,4647,4674,4372,8378,8913,9181,9040,5861,5542
19745,21415,2784,1537,1338,2238,2160,2768,2767,397,490,987,1160,459,433
19746,100038714,1529,8,5,13,10,5,9,2,2,2,1,2,0
19747,74287,3251,2897,2746,3576,3158,2718,2204,2710,2789,3187,3114,1756,1762
19748,19240,943,1209,1239,1659,1940,1427,1127,828,804,743,866,147,143
19749,330354,3513,12,11,110,156,118,112,0,0,0,1,0,0
19750,330355,12652,22,32,88,189,66,55,21,58,11,31,2,2
19751,56451,1392,1088,853,1585,1626,1184,1016,1516,1591,2236,1984,1465,1394
19752,66740,1095,0,0,0,0,0,0,0,0,0,0,0,0
19753,100043338,495,220,209,226,226,191,171,310,273,251,250,135,149
19754,12386,4130,0,0,0,0,1,0,0,1,1,2,1,0
19755,74342,2521,91,40,45,22,5,5,0,0,0,0,0,0
19756,70753,2219,0,0,0,0,0,0,0,0,0,0,0,0
19757,434050,1236,716,631,564,491,349,337,793,835,666,570,273,267
19758,18489,759,1,2,0,0,0,0,8,30,0,0,0,0
19759,30053,782,0,0,0,0,0,0,0,0,0,0,0,0
19760,19694,837,0,0,0,0,0,0,0,0,0,0,0,0
19761,19693,692,0,0,0,0,0,0,0,0,0,0,0,0
19762,19692,769,0,0,0,0,0,1,0,0,0,0,0,0
19763,19695,774,1,0,0,0,1,0,216,209,0,0,1,1
19764,100504701,2088,0,0,0,0,0,0,0,0,0,0,0,0
19765,100463512,334,1,2,2,1,0,0,0,1,0,0,3,0
19766,243499,3693,0,0,0,0,0,0,0,0,0,0,0,0
19767,100504719,1756,0,0,0,0,0,0,0,0,0,0,0,0
19768,723871,78,0,0,0,0,0,0,0,0,0,0,0,0
19769,74220,787,0,0,0,0,0,0,0,0,0,0,0,0
19770,330361,3375,74,53,49,27,30,45,103,87,61,33,61,79
19771,56284,5016,265,184,294,213,197,192,511,502,458,366,315,291
19772,100504740,1535,0,0,0,0,0,0,0,0,0,1,0,0
19773,232146,1768,176,155,251,206,206,188,7,12,1,1,2,1
19774,21336,5026,8,29,5,5,2,6,18,14,8,6,18,14
19775,66979,1694,1252,1056,1262,1071,808,695,850,848,691,521,565,616
19776,15277,5513,1758,1865,3099,2803,1688,1295,1529,1569,1656,1460,2253,2364
19777,69652,1831,1,0,1,1,0,0,3,11,0,1,1,0
19778,20355,5014,2,3,1,2,3,0,14,35,1,1,0,0
19779,110958,2051,35,56,165,153,62,36,4,10,4,10,6,7
19780,13448,1807,518,430,854,815,369,324,292,276,369,294,218,204
19781,16950,4049,1173,1197,1702,1712,900,967,42,35,33,36,19,16
19782,64704,1725,647,503,702,613,394,376,471,443,464,421,381,369
19783,11993,1511,1669,1637,2134,1887,1462,1383,2599,2638,3512,3242,2611,2710
19784,93838,3158,42,57,106,78,67,38,185,160,79,65,53,51
19785,21909,1434,1,2,0,0,0,0,0,0,0,0,0,0
19786,69837,874,62,46,49,48,34,41,64,59,16,15,22,23
19787,16815,817,4,8,2,3,6,0,2,3,2,1,1,0
19788,100499518,77,0,0,0,0,0,0,0,0,0,0,0,0
19789,243510,3129,114,87,68,39,44,54,125,134,38,32,63,87
19790,68499,620,211,152,237,238,197,197,341,358,417,319,447,470
19791,57377,2770,617,588,436,337,197,215,1548,1613,1255,1004,1082,1231
19792,22377,1321,527,525,502,533,448,496,725,624,453,468,425,355
19793,70020,1038,244,189,139,130,111,127,289,300,196,176,100,100
19794,20166,3358,1628,1745,1945,1708,1588,1578,1905,2333,1968,1822,363,367
19795,75659,1267,63,56,47,50,54,70,15,11,4,10,6,10
19796,71837,2050,24,53,16,12,32,26,19,19,24,14,33,23
19797,13191,4508,2827,2452,2952,2897,3211,3378,2457,2806,2100,1992,1238,1221
19798,232156,5124,3,2,7,3,6,0,8,11,23,21,35,45
19799,17768,2070,828,822,875,477,199,172,361,516,306,113,133,85
19800,232157,1562,1517,1314,1761,1699,1828,1557,1598,1563,964,793,404,390
19801,78653,530,223,162,261,221,170,149,209,228,151,140,148,141
19802,194388,10907,2068,1824,1871,1633,1923,1634,1836,2522,2154,2192,1127,1084
19803,320775,1689,1,0,2,1,1,0,0,10,3,2,1,0
19804,27369,1110,324,300,306,307,307,294,337,277,110,88,57,61
19805,11468,1315,3304,2583,15454,18352,15493,13750,4,12,30,33,16,10
19806,70527,2157,262,148,212,181,285,328,285,272,192,163,129,113
19807,100861870,3734,4,7,13,8,11,8,1,4,1,1,1,0
19808,51811,2400,0,0,0,0,0,0,0,0,0,0,0,0
19809,246278,1530,0,2,4,6,0,4,2,0,1,1,0,0
19810,545859,1435,0,0,0,0,0,0,0,0,0,1,0,1
19811,574519,2118,0,0,0,0,0,0,0,0,0,0,0,0
19812,24113,1233,0,1,0,0,0,0,0,0,0,0,0,0
19813,110935,1927,229,327,50,31,0,1,6357,9900,697,550,49,53
19814,67934,349,2,0,2,1,3,1,4,5,5,0,2,0
19815,75305,1737,5,4,4,3,2,2,6,14,3,2,0,0
19816,21766,1454,406,338,382,275,264,221,690,655,744,544,705,624
19817,665004,795,2,0,0,1,0,0,0,1,0,0,0,0
19818,56174,1422,353,309,445,545,502,480,307,340,239,279,240,273
19819,232164,3325,2471,2276,2160,1481,1670,1412,2082,2313,3036,2238,1849,1633
19820,18139,6470,1284,1097,1083,984,1286,1296,1385,1460,903,895,614,688
19821,26903,7056,761,732,1421,1550,2615,2464,128,187,20,20,23,21
19822,100038556,762,0,0,0,0,0,0,0,0,0,0,0,0
19823,232174,4849,292,223,55,44,45,50,31,37,11,15,3,1
19824,75914,5440,1488,1324,1473,1419,1318,1227,934,1029,704,821,315,398
19825,108176,986,965,875,1109,836,460,410,1100,1215,952,748,209,225
19826,545861,4643,0,1,1,2,2,1,0,1,0,1,0,0
19827,20751,1226,436,312,497,485,502,488,519,532,436,345,214,210
19828,13796,1173,2,0,2,0,0,0,1,1,0,0,0,0
19829,94282,3654,64,61,97,78,61,59,252,234,249,150,143,155
19830,52055,6124,2482,2161,2955,3171,3096,3049,1281,1626,3230,3750,1376,1271
19831,735267,82,0,0,0,0,0,0,0,0,0,0,0,0
19832,384452,1602,0,0,0,0,0,1,0,0,0,0,0,0
19833,232187,2493,716,489,612,344,221,238,941,1182,1705,1054,777,1025
19834,73327,1296,94,88,103,98,108,79,253,303,586,340,842,809
19835,12468,2452,6681,5923,6447,5245,3718,3222,6823,6850,4574,3321,2949,3003
19836,330369,6562,2,10,6,4,4,14,5,10,0,1,1,0
19837,13656,2100,936,1073,776,712,528,1021,40,57,11,10,2,2
19838,236266,9984,491,495,327,316,327,370,480,524,424,292,365,372
19839,100043497,686,4,4,17,40,26,38,2,3,47,65,84,107
19840,93674,1966,3,1,17,23,25,25,1,6,18,33,66,62
19841,623273,1170,2,6,2,2,1,2,3,3,4,5,0,4
19842,100504710,1380,0,0,3,2,3,7,0,1,5,4,11,14
19843,69049,986,5,16,95,82,75,67,4,11,7,10,5,10
19844,68396,932,34,50,180,267,221,271,17,18,32,29,58,46
19845,100043508,483,1670,1651,1639,1414,1287,995,1797,1796,1389,1205,521,476
19846,93673,3280,20,29,61,100,108,100,72,113,119,162,80,105
19847,75541,3278,25,20,34,39,67,59,165,138,69,67,71,57
19848,66116,1011,35,46,192,217,269,246,56,43,22,24,40,37
19849,69786,2241,528,498,1453,1414,1139,1034,436,396,305,281,202,228
19850,72102,6435,4381,3823,4414,3932,4931,4982,3894,4076,3291,3102,1138,1129
19851,100502586,705,50,41,64,39,47,63,10,14,9,14,8,6
19852,26910,759,0,0,0,0,1,0,0,0,0,0,0,0
19853,11519,3119,0,0,1,2,2,0,0,1,0,0,0,2
19854,21802,4229,2212,3014,1934,1834,1230,823,544,847,238,236,64,56
19855,66488,1606,156,213,199,156,177,159,334,350,310,243,290,357
19856,68011,393,552,539,407,410,268,275,690,590,413,348,134,142
19857,100502598,627,23,13,12,16,3,4,21,12,7,8,4,2
19858,66881,4291,2681,2357,2149,1943,1980,2027,2268,2134,1917,1798,1578,1626
19859,21841,4483,787,667,742,646,620,678,918,896,577,538,343,351
19860,232196,3123,310,258,206,240,256,282,237,248,176,113,101,95
19861,381792,775,3,3,5,2,5,2,31,23,17,24,15,11
19862,23983,1678,4939,4479,4842,4147,2872,2758,6321,6769,6475,5145,3052,3011
19863,72012,681,282,334,248,259,143,192,282,355,131,144,58,49
19864,67855,1537,120,96,31,25,21,22,70,69,82,85,6,8
19865,17119,4662,2142,1396,795,477,615,768,1459,1949,983,1287,1985,1746
19866,66618,836,409,278,387,409,431,420,429,430,339,253,221,228
19867,23885,2944,510,440,430,300,403,392,422,440,331,277,274,266
19868,11746,2003,2299,1832,1969,1855,1869,1658,4264,3761,2257,2001,765,732
19869,67170,1034,43,27,25,39,40,46,39,43,21,34,21,19
19870,269774,19345,1794,1486,1404,1394,1470,1357,1426,1362,1424,1429,871,815
19871,56748,955,169,156,207,178,164,173,272,275,229,178,151,156
19872,14583,6248,1820,1808,1443,1016,887,761,1953,2454,2345,1900,2321,2356
19873,52372,2227,29,17,29,12,14,12,7,11,4,5,6,6
19874,69538,5264,12949,11690,7627,7344,10536,8888,71,86,345,264,125,119
19875,66283,1220,0,0,0,0,0,0,0,5,0,0,1,1
19876,66284,777,0,0,0,0,0,0,0,0,0,0,0,0
19877,68888,793,38,53,0,8,2,1,8,9,0,0,0,0
19878,12154,1317,0,0,0,0,0,0,0,0,0,0,0,0
19879,232201,2909,117,84,92,131,65,100,4,7,5,2,2,6
19880,58182,4056,6,7,11,5,2,3,0,3,1,0,0,0
19881,72103,3278,188,157,135,173,187,167,135,175,112,112,56,60
19882,320001,2822,0,1,1,0,1,1,0,1,2,0,0,1
19883,613264,1047,0,0,1,0,0,0,0,0,0,0,0,0
19884,100503261,1290,0,0,0,0,0,0,0,0,0,0,0,0
19885,58229,2754,1,3,1,0,0,1,1,1,0,0,0,0
19886,545864,1349,79,84,66,80,48,40,113,128,94,74,28,23
19887,54368,811,1,2,0,6,3,4,0,2,0,0,0,0
19888,69834,4741,1842,2141,1397,1134,974,827,747,856,494,461,164,187
19889,57905,1620,999,961,805,772,549,530,797,797,582,422,265,300
19890,12785,2178,10314,10457,10829,9470,6349,5559,10601,10385,7964,6318,4009,4057
19891,54161,4504,3946,3383,3503,3083,2680,2453,3186,3296,3807,3063,3411,3576
19892,232210,1408,647,699,583,448,403,324,583,602,328,333,134,146
19893,243529,1062,157,146,108,97,29,37,66,144,97,39,26,10
19894,434064,1423,10,7,5,5,3,2,2,11,8,5,1,0
19895,19349,624,1569,1620,1562,1410,1326,1173,1659,1773,2160,1942,1240,1154
19896,103963,3642,4486,3356,4038,3433,2355,1989,5067,5511,6374,4846,5535,5468
19897,14461,3243,57,61,38,36,23,40,14,22,165,183,10,11
19898,56691,989,1,7,2,2,0,2,2,2,2,2,0,2
19899,65967,2679,396,355,325,287,225,219,424,394,244,256,164,152
19900,56505,1655,512,452,564,445,217,184,366,344,218,171,123,136
19901,53421,3039,5801,5981,5679,4807,3451,3305,6005,6972,10880,7988,8695,9361
19902,74589,1986,0,0,0,0,0,0,0,1,0,0,0,0
19903,23945,4628,1842,1937,3295,3942,2517,2325,783,1435,2338,3532,448,456
19904,80283,1880,304,294,177,183,217,236,258,358,243,267,114,84
19905,319655,2000,259,200,89,67,23,30,22,52,53,48,14,10
19906,100038356,3118,6,6,5,4,2,7,2,2,3,2,1,3
19907,100861958,527,0,0,0,0,0,0,0,0,0,0,0,0
19908,17216,3371,847,706,516,337,89,75,1408,1255,967,416,629,727
19909,24100,1829,359,310,280,267,240,299,518,620,404,347,176,192
19910,232217,2621,0,1,0,0,0,0,0,0,0,0,0,0
19911,434065,1054,0,0,0,0,0,0,0,0,0,0,0,0
19912,330379,753,0,0,0,0,0,0,0,0,0,0,0,0
19913,18844,9028,3808,3206,3331,3033,3269,2861,1444,1343,678,770,382,457
19914,66098,1126,325,246,354,308,204,191,299,307,124,108,71,69
19915,232223,2836,827,742,1190,896,568,512,451,384,288,274,76,95
19916,113855,933,0,0,0,0,0,0,0,1,0,0,0,0
19917,113857,1025,0,0,0,0,0,0,0,0,0,0,0,0
19918,113848,1098,0,0,0,0,0,0,1,2,0,0,0,0
19919,113847,1069,0,0,0,0,0,0,0,0,0,0,0,0
19920,113854,933,0,0,0,0,0,0,0,0,0,0,0,0
19921,22297,3249,0,0,0,0,0,0,0,0,0,0,0,0
19922,113856,930,0,0,0,0,0,0,0,0,0,0,0,0
19923,113846,933,0,0,0,0,0,0,0,0,0,0,0,0
19924,113845,909,0,0,0,0,0,0,0,0,0,0,0,0
19925,24112,933,0,0,0,0,0,0,0,0,0,0,0,0
19926,113852,933,0,0,0,0,0,0,0,0,0,0,0,0
19927,22296,2359,0,0,0,0,0,0,1,0,0,0,3,0
19928,113849,930,0,0,0,0,0,0,0,0,0,0,0,0
19929,113850,840,0,0,0,0,0,0,0,0,0,0,0,0
19930,113853,1122,8,5,4,1,1,3,5,6,3,1,3,2
19931,113851,948,0,0,0,0,0,0,0,0,0,0,0,0
19932,243535,1160,0,0,0,0,0,0,0,0,0,0,0,0
19933,71797,1651,0,0,0,0,0,0,3,2,0,0,0,0
19934,243537,3365,0,4,0,0,3,1,0,2,1,0,1,0
19935,80292,6911,710,604,598,499,425,405,808,941,675,657,270,303
19936,243538,2141,9,11,7,9,10,4,7,18,18,29,25,36
19937,66277,2294,33,19,78,36,81,109,3,5,106,76,496,484
19938,100861972,533,0,0,0,0,0,0,0,0,0,0,0,0
19939,107747,3084,21,47,30,33,115,127,104,73,56,35,485,539
19940,100502864,682,1,0,3,2,1,2,0,1,1,0,0,2
19941,71699,2687,60,62,67,57,82,95,66,49,17,26,55,58
19942,232227,6812,2022,1527,2479,2264,2363,2316,1357,1239,483,470,441,412
19943,665685,803,354,307,316,274,293,273,706,892,442,389,201,231
19944,54563,7035,77,66,39,9,10,2,2017,2087,492,337,262,233
19945,232232,2494,718,545,793,542,527,549,2027,2190,497,485,284,330
19946,14115,4477,8462,9969,3877,2607,524,625,426,668,90,84,81,69
19947,22421,3176,1,0,5,1,0,0,2,0,0,0,0,0
19948,75787,1112,0,0,0,0,0,0,1,0,0,0,0,0
19949,69798,486,2,13,10,15,10,10,46,60,43,48,17,7
19950,72170,1245,248,278,278,198,116,102,394,383,174,120,134,158
19951,74122,2850,731,673,598,578,881,864,1297,1422,720,757,295,254
19952,100861999,834,0,0,0,0,0,0,1,0,2,0,0,0
19953,22591,3634,374,288,231,242,295,273,349,363,190,198,108,102
19954,67678,631,347,327,285,199,182,158,423,352,284,203,160,160
19955,100502935,1675,1,1,0,1,2,2,0,0,0,0,0,0
19956,21366,6169,9148,8053,6059,7023,6804,5352,1127,1005,725,761,179,162
19957,243547,5143,64,73,15,21,6,9,2,4,1,9,7,19
19958,232236,1757,344,353,263,229,195,218,400,439,254,234,109,133
19959,381798,3395,11,2,12,8,6,4,5,5,4,4,2,1
19960,232237,5622,521,654,447,277,181,247,55,88,23,12,10,13
19961,22026,7620,804,681,759,648,676,581,767,799,680,553,340,290
19962,64658,6076,307,191,259,197,203,184,457,472,374,320,297,345
19963,78287,5220,511,460,485,467,411,441,471,479,329,258,217,258
19964,22044,1381,136,285,71,107,6,2,1,2,0,1,0,0
19965,100502961,159,0,0,0,0,0,0,0,0,2,0,0,0
19966,243548,8676,1040,1504,2266,2339,1908,1776,234,347,305,280,131,157
19967,101401,6036,2491,3498,9926,8491,7642,7446,411,641,305,447,520,477
19968,74516,703,3,11,3,4,1,1,3,2,4,6,1,1
19969,330385,995,35,81,11,24,44,39,28,15,1,12,5,7
19970,100503057,951,16,32,7,4,22,13,4,6,2,6,0,0
19971,14924,9757,3069,3106,2979,2714,2904,2814,1259,1327,908,952,404,391
19972,67582,1922,173,130,116,120,97,110,217,173,227,157,93,99
19973,16206,4966,4671,4091,4801,4130,4305,3357,1339,1544,1714,1470,1529,1500
19974,78773,2232,0,1,0,0,0,0,0,0,0,0,0,1
19975,243574,4703,57,78,36,15,23,13,113,117,37,26,32,36
19976,414067,3653,0,0,0,0,0,0,0,0,0,0,0,0
19977,20917,2279,465,523,670,641,377,346,925,868,1117,937,571,664
19978,100862058,674,0,0,0,0,0,0,0,0,0,0,0,1
19979,320265,3252,1,2,0,0,0,0,0,0,0,0,0,0
19980,78482,1703,1,0,0,0,0,0,0,1,0,0,0,0
19981,320701,2182,0,0,0,0,0,0,1,8,0,0,0,0
19982,101351,3205,3274,3103,9574,10344,10806,9373,343,385,228,202,112,100
19983,232286,6781,1107,1118,978,932,1080,1072,1042,1102,983,952,944,994
19984,22200,2443,1177,1147,1353,1189,1149,1114,1240,1300,1020,918,464,485
19985,65106,1339,2330,2950,5186,3973,3127,2343,2885,3546,4490,4351,1219,1006
19986,320502,2242,0,4,2,0,0,0,0,0,0,0,0,0
19987,232288,5029,1396,2018,2520,3366,3713,2512,595,782,496,453,1568,1638
19988,17342,5178,102,108,83,69,182,223,78,60,44,27,58,50
19989,330390,826,0,0,0,0,0,0,0,0,0,0,0,0
19990,108655,7484,4492,4109,4785,4408,4238,4089,1084,1309,508,663,133,163
19991,100503384,3690,5,2,0,0,1,1,2,0,1,0,0,0
19992,66892,2513,844,699,271,327,475,487,503,458,172,195,60,67
19993,14761,1140,16,7,3,13,1,2,2,2,0,0,0,0
19994,50501,1513,1,2,1,0,0,0,1,3,0,0,0,0
19995,56353,4376,7952,8838,7509,6883,4802,3862,4097,4785,4535,4991,929,738
19996,73395,507,0,0,0,0,0,0,0,0,0,0,0,0
19997,72171,1990,226,231,246,174,106,75,232,230,143,113,48,53
19998,232313,1826,53,51,14,14,1,2,1,2,6,2,2,1
19999,100503438,2084,0,0,1,1,0,0,0,0,1,6,3,1
20000,232314,3641,1157,1304,1363,1214,1053,833,1234,1403,1584,1435,511,442
20001,55983,4106,1277,1118,420,339,88,168,932,1211,2377,1796,372,353
20002,207157,1560,0,0,0,0,0,0,0,0,0,0,0,0
20003,18488,5183,1,0,0,0,2,0,0,0,1,0,0,0
20004,12661,7751,84,54,25,17,2,6,92,77,0,0,0,1
20005,53870,3580,0,0,0,0,0,0,0,0,0,0,0,0
20006,100503536,2946,0,0,0,0,0,0,0,0,0,0,0,0
20007,269784,6017,0,0,0,0,0,0,0,0,0,0,0,0
20008,16192,3557,1,0,0,1,0,0,3,17,0,0,0,0
20009,70047,3539,329,323,305,278,222,253,403,424,326,340,172,174
20010,58799,4041,513,405,442,490,629,653,561,611,471,448,193,196
20011,16979,3756,34,48,108,90,41,55,0,1,0,1,0,0
20012,74729,1609,115,68,101,97,110,110,76,96,71,46,20,22
20013,58911,2601,986,812,1161,1078,917,772,795,722,670,627,502,472
20014,100043718,371,3212,3815,3442,3030,1736,1646,5567,5855,3881,3417,1520,1420
20015,16438,9877,3597,4468,5050,5513,4342,3542,2710,3348,1260,1839,676,738
20016,100503596,829,1,2,1,1,2,0,1,7,1,2,0,0
20017,75394,2390,12,14,11,1,8,6,2,3,1,2,1,0
20018,20893,3113,38009,22486,26818,25619,18210,17146,22526,20202,13754,14179,6979,7988
20019,67166,2928,1348,1361,1544,1298,1119,961,1380,1443,1654,1396,864,817
20020,100862120,1503,0,0,0,0,0,0,0,0,0,0,0,0
20021,192193,5858,2279,2031,2605,2240,2568,2424,1932,1917,2244,1690,1742,1639
20022,100862128,734,2,0,2,2,0,4,1,2,3,4,0,0
20023,627371,429,494,473,643,562,567,434,445,425,448,410,182,187
20024,108073,4181,0,0,0,0,0,0,0,0,0,0,0,0
20025,67336,452,0,0,0,0,1,0,1,0,0,0,0,0
20026,30937,1728,162,206,25,48,21,25,240,242,188,182,120,96
20027,100503613,2116,0,0,1,0,0,0,2,2,0,0,0,1
20028,243612,1321,7,16,3,18,48,25,0,0,0,0,0,0
20029,12391,1157,5,12,27,18,29,20,0,1,0,0,0,0
20030,18430,4568,10790,7011,9204,12698,35996,37615,481,372,861,902,210,296
20031,58186,2701,482,387,417,396,411,444,299,298,246,142,224,241
20032,259302,8887,1050,1253,874,840,1266,1296,1860,1966,1590,1794,706,681
20033,14911,2061,301,209,195,169,115,120,566,537,345,271,173,192
20034,14910,1606,563,477,401,341,363,350,301,274,149,154,122,129
20035,72895,6470,3104,2983,3035,2744,2688,2554,3059,3280,2073,1866,1190,1167
20036,269788,4765,3,3,1,2,5,2,2,1,0,0,2,0
20037,97287,2676,536,406,341,264,373,427,393,500,459,380,220,170
20038,211232,2779,14,15,17,16,17,20,7,7,2,3,1,0
20039,78783,4435,2106,1713,1415,1098,812,909,2082,2195,2448,2135,935,944
20040,18294,1545,131,101,140,117,113,91,134,140,128,98,104,116
20041,52163,1434,1160,1072,1568,1520,1635,1436,680,770,239,283,143,176
20042,101206,1855,526,390,391,360,361,453,338,432,172,161,108,120
20043,68089,2271,1346,1290,1542,1359,1199,1151,1935,2047,2439,2163,1088,1231
20044,101100,3972,96,147,139,104,103,112,83,150,112,113,43,36
20045,101122,1269,31,30,32,31,24,26,35,32,32,23,36,41
20046,14311,1702,1,0,0,1,5,8,1,1,0,0,3,0
20047,67767,1260,259,236,286,183,194,200,402,395,410,332,413,439
20048,57890,2992,318,207,77,111,168,165,1121,1108,532,771,219,197
20049,171095,2369,676,607,659,717,621,627,609,717,377,359,228,242
20050,171508,2034,175,147,97,99,102,104,341,370,230,217,125,126
20051,210673,3304,14,17,13,13,11,6,12,2,1,0,1,0
20052,66087,1958,1675,1545,1834,1705,1649,1392,1935,1987,2394,2126,2474,2455
20053,211651,4780,107,126,54,63,35,30,160,167,90,53,162,135
20054,70979,1358,5,1,4,1,2,0,2,2,2,2,6,2
20055,101314,1095,1068,911,1025,1005,982,948,1710,1784,1443,1334,884,907
20056,22346,2730,442,397,428,332,183,180,410,471,325,283,163,191
20057,108960,3196,172,195,172,160,124,117,631,795,429,469,357,344
20058,381801,2646,1617,1747,1827,1429,1064,1006,2167,2243,3082,2882,853,911
20059,58991,527,20,16,13,12,9,8,17,29,20,30,4,10
20060,110379,1301,926,726,1049,901,743,620,791,827,1229,935,1265,1290
20061,100504971,440,0,0,0,0,0,0,0,1,0,0,0,0
20062,11941,7050,10,13,5,5,77,48,9,13,63,87,6688,8723
20063,243616,4066,2,0,1,1,0,0,0,0,0,0,0,0
20064,232333,4295,2,0,0,1,0,0,0,0,0,0,0,0
20065,15465,4078,88,166,18,15,9,6,10,26,2,2,0,0
20066,74244,4033,873,752,831,774,884,925,874,833,966,933,445,450
20067,100862196,647,0,0,0,0,0,0,0,0,0,0,0,0
20068,232334,1293,775,641,784,703,759,939,596,617,1055,854,401,445
20069,109292,3251,0,0,1,0,0,0,0,1,0,4,0,0
20070,68971,1166,203,161,210,157,100,109,210,203,143,101,58,47
20071,100503783,1048,0,1,0,0,0,1,0,0,0,0,0,0
20072,20965,5646,147,191,56,83,14,19,94,300,8,9,5,9
20073,110595,1416,20,20,12,20,32,33,0,1,2,2,1,4
20074,19016,1984,79,127,80,109,102,153,39,63,10,10,10,16
20075,381802,1774,121,83,86,77,63,81,111,92,84,51,67,65
20076,70291,2539,3,1,2,3,4,5,3,2,0,0,0,0
20077,67027,2240,312,207,178,195,215,219,311,334,209,201,122,125
20078,110157,3066,4377,3791,5532,5229,4918,4329,3031,3125,2720,2342,1305,1247
20079,94346,1734,222,294,171,202,188,177,333,421,124,124,7,8
20080,67088,5453,411,341,340,298,236,279,222,225,82,64,56,57
20081,19951,504,7281,9040,7327,6372,3748,3250,12964,12055,9613,8719,4154,4159
20082,100217451,129,68,63,48,48,27,15,48,47,31,29,15,19
20083,212516,2551,13,14,12,10,10,3,27,25,8,13,4,6
20084,17193,3584,129,98,73,73,60,67,69,69,62,42,67,57
20085,81896,4067,841,661,514,510,571,653,288,274,81,78,41,43
20086,212541,3236,45,29,21,34,24,37,2,8,2,0,1,0
20087,171506,1114,6,10,6,10,5,8,0,0,0,0,0,0
20088,67784,6907,1221,1412,776,589,577,628,214,289,177,147,62,44
20089,330401,5719,753,642,806,735,907,769,560,650,577,475,262,246
20090,666634,881,3975,3606,3204,2406,1698,1563,2699,2831,2388,1460,1537,1306
20091,666648,441,133,192,157,129,101,88,331,299,202,196,101,99
20092,28006,4297,1884,1834,1873,1845,1760,1849,1517,1507,1346,1488,628,664
20093,67492,2536,40,45,72,76,55,54,25,19,34,15,46,33
20094,71779,4521,858,821,819,764,796,791,1093,1169,1784,1746,1246,1267
20095,11689,2827,2,3,4,5,2,1,0,1,0,0,0,1
20096,100503845,448,0,0,0,0,0,0,0,0,0,0,0,0
20097,258914,930,0,0,0,0,0,0,0,0,0,0,0,0
20098,258019,2672,1,1,1,0,2,0,1,2,3,0,1,1
20099,258020,984,0,0,0,0,0,0,0,0,0,0,0,0
20100,258754,963,0,0,0,0,0,0,0,0,0,0,0,0
20101,258438,933,0,0,1,0,0,0,0,0,0,0,0,0
20102,67255,3165,395,401,408,366,367,293,560,583,295,265,136,125
20103,213391,6344,443,671,1651,1977,2566,2144,785,860,663,568,247,235
20104,213393,1317,559,997,715,779,190,217,217,342,128,110,34,36
